target_inter_id,target_inter_name,movement,entrance_dir8,entrance_eight_direction,turn_dir_no,exit_dir8,downstream_inter_id,downstream_inter_name,receiving_eight_direction,receiving_turn_dir_no,period,target_overflow_max_pm,target_overflow_mean_pm,target_overflow_max_all,target_sat_max_pm,target_green_util_max_pm,target_queue_max_m_pm,downstream_overflow_max_pm,downstream_sat_max_pm,screen_type,target_overflow_problem,target_sat_problem,target_high_demand,downstream_blocked,downstream_slack,has_downstream_dwd
011wwe0qwwm00001,玉函路与马鞍山路路口,南进口直行,4,5,2,0,011wwe0qxnw00001,顺河高架路与顺河高架路入口路口,5,2,evening_peak,0.5957,0.3047,1.4994,,,58.0,,,OTHER,False,False,False,,,False
011wwe0qywd00001,舜耕路与马鞍山路路口,北进口左转,0,1,1,2,011wwe0rn8400001,千佛山西路与马鞍山路路口,7,1,evening_peak,0.0,0.0,0.0536,,,,0.1605,,OTHER,False,False,False,False,True,True
011wwe0qywd00001,舜耕路与马鞍山路路口,南进口直行,4,5,2,0,011wwe0qzns00001,经十一路与舜耕路路口,5,2,evening_peak,0.1136,0.0633,0.1706,,,75.8,0.2258,,OTHER,False,False,False,False,True,True
011wwe0qywd00001,舜耕路与马鞍山路路口,西进口左转,6,7,1,0,011wwe0qzns00001,经十一路与舜耕路路口,5,1,evening_peak,0.0484,0.0162,0.0664,,,47.2,0.0623,,OTHER,False,False,False,False,True,True
011wwe0qywd00001,舜耕路与马鞍山路路口,西进口直行,6,7,2,2,011wwe0rn8400001,千佛山西路与马鞍山路路口,7,2,evening_peak,0.0525,0.018,0.0636,,,51.2,,,OTHER,False,False,False,,,False
011wwe0qzns00001,经十一路与舜耕路路口,北进口左转,0,1,1,2,011wwe0rp0h00001,千佛山西路与经十一路路口,7,1,evening_peak,0.0674,0.0079,0.0674,,,15.5,0.0248,,OTHER,False,False,False,False,True,True
011wwe0qzns00001,经十一路与舜耕路路口,北进口直行,0,1,2,4,011wwe0qywd00001,舜耕路与马鞍山路路口,1,2,evening_peak,0.1948,0.0724,1.0852,,,44.8,0.3727,,OTHER,False,False,False,False,True,True
011wwe0qzns00001,经十一路与舜耕路路口,东进口左转,2,3,1,4,011wwe0qywd00001,舜耕路与马鞍山路路口,1,1,evening_peak,0.6919,0.0168,0.6919,,,53.4,0.0,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0qzns00001,经十一路与舜耕路路口,南进口直行,4,5,2,0,011wwe0qzwv00001,经十路与青年东路路口,5,2,evening_peak,0.2258,0.0818,0.2761,,,79.0,0.2099,,OTHER,False,False,False,False,True,True
011wwe0qzwv00001,经十路与青年东路路口,北进口左转,0,1,1,2,011wwe0rpsj00001,千佛山路与经十路路口,7,1,evening_peak,0.1703,0.0359,0.2156,,,132.2,0.0673,,OTHER,False,False,False,False,True,True
011wwe0qzwv00001,经十路与青年东路路口,南进口直行,4,5,2,0,011wwe0wbyy00001,文化西路与青年东路路口,5,2,evening_peak,0.2099,0.0947,0.3952,,,64.8,0.1027,,OTHER,False,False,False,False,True,True
011wwe0qzwv00001,经十路与青年东路路口,西进口左转,6,7,1,0,011wwe0wbyy00001,文化西路与青年东路路口,5,1,evening_peak,0.025,0.0078,0.0335,,,38.9,0.0608,,OTHER,False,False,False,False,True,True
011wwe0qzwv00001,经十路与青年东路路口,西进口直行,6,7,2,2,011wwe0rpsj00001,千佛山路与经十路路口,7,2,evening_peak,0.0984,0.0281,0.1354,,,153.2,0.0992,,OTHER,False,False,False,False,True,True
011wwe0rj1r00001,千佛山南路与千佛山西路路口,南进口直行,4,5,2,0,011wwe0rn8400001,千佛山西路与马鞍山路路口,5,2,evening_peak,0.0329,0.0019,0.6296,,,13.2,0.0503,,OTHER,False,False,False,False,True,True
011wwe0rn8400001,千佛山西路与马鞍山路路口,北进口直行,0,1,2,4,011wwe0rj1r00001,千佛山南路与千佛山西路路口,1,2,evening_peak,0.1284,0.0298,0.2171,,,44.0,0.0659,,OTHER,False,False,False,False,True,True
011wwe0rn8400001,千佛山西路与马鞍山路路口,南进口左转,4,5,1,6,011wwe0qywd00001,舜耕路与马鞍山路路口,3,1,evening_peak,0.037,0.0079,0.2255,,,31.8,0.2314,,OTHER,False,False,False,False,True,True
011wwe0rn8400001,千佛山西路与马鞍山路路口,南进口直行,4,5,2,0,011wwe0rp0h00001,千佛山西路与经十一路路口,5,2,evening_peak,0.0503,0.0178,0.0922,,,43.2,0.0,,OTHER,False,False,False,False,True,True
011wwe0rn8400001,千佛山西路与马鞍山路路口,西进口左转,6,7,1,0,011wwe0rp0h00001,千佛山西路与经十一路路口,5,1,evening_peak,0.1605,0.0412,0.5135,,,27.2,0.1179,,OTHER,False,False,False,False,True,True
011wwe0rp0h00001,千佛山西路与经十一路路口,东进口左转,2,3,1,4,011wwe0rn8400001,千佛山西路与马鞍山路路口,1,1,evening_peak,0.043,0.0049,0.0768,,,25.4,0.0292,,OTHER,False,False,False,False,True,True
011wwe0rpsj00001,千佛山路与经十路路口,北进口左转,0,1,1,2,011wwe0rpxt00001,千佛山东路与历山路路口,7,1,evening_peak,0.0613,0.005,0.0726,,,36.0,0.1104,,OTHER,False,False,False,False,True,True
011wwe0rpsj00001,千佛山路与经十路路口,西进口直行,6,7,2,2,011wwe0rpxt00001,千佛山东路与历山路路口,7,2,evening_peak,0.0992,0.0422,0.183,,,62.8,0.1468,,OTHER,False,False,False,False,True,True
011wwe0rrjm00001,山师东路与经十一路路口,南进口直行,4,5,2,0,011wwe0rrtm00001,山师东路与经十路路口,5,2,evening_peak,0.2647,0.0698,0.454,,,48.4,0.1441,,OTHER,False,False,False,False,True,True
011wwe0rrjm00001,山师东路与经十一路路口,西进口左转,6,7,1,0,011wwe0rrtm00001,山师东路与经十路路口,5,1,evening_peak,0.1033,0.0211,0.2566,,,62.4,0.1404,,OTHER,False,False,False,False,True,True
011wwe0rrtm00001,山师东路与经十路路口,北进口左转,0,1,1,2,011wwe0rx9j00001,岔口,7,1,evening_peak,0.3991,0.0571,0.3991,,,68.0,,,OTHER,False,False,False,,,False
011wwe0rrtm00001,山师东路与经十路路口,北进口直行,0,1,2,4,011wwe0rrjm00001,山师东路与经十一路路口,1,2,evening_peak,0.3181,0.0825,0.8816,,,54.2,0.2221,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0rrtm00001,山师东路与经十路路口,东进口左转,2,3,1,4,011wwe0rrjm00001,山师东路与经十一路路口,1,1,evening_peak,0.0044,0.0001,0.0171,,,2.0,,,OTHER,False,False,False,,,False
011wwe0rrtm00001,山师东路与经十路路口,东进口直行,2,3,2,6,011wwe0rpxt00001,千佛山东路与历山路路口,3,2,evening_peak,0.1474,0.0511,0.171,,,67.4,0.2433,,OTHER,False,False,False,False,True,True
011wwe0rrtm00001,山师东路与经十路路口,南进口左转,4,5,1,6,011wwe0rpxt00001,千佛山东路与历山路路口,3,1,evening_peak,0.1404,0.0281,0.1707,,,42.1,0.0862,,OTHER,False,False,False,False,True,True
011wwe0rrtm00001,山师东路与经十路路口,南进口直行,4,5,2,0,011wwe0x2vd00001,山师东路与文化东路路口,5,2,evening_peak,0.1441,0.0524,0.3482,,,43.2,0.1161,,OTHER,False,False,False,False,True,True
011wwe0rrtm00001,山师东路与经十路路口,西进口左转,6,7,1,0,011wwe0x2vd00001,山师东路与文化东路路口,5,1,evening_peak,0.0242,0.001,0.064,,,8.0,0.0162,,OTHER,False,False,False,False,True,True
011wwe0rrtm00001,山师东路与经十路路口,西进口直行,6,7,2,2,011wwe0rx9j00001,岔口,7,2,evening_peak,0.4719,0.131,0.4719,,,156.2,,,OTHER,False,False,False,,,False
011wwe0rt8400001,千佛山东路与旅游路路口,西进口直行,6,7,2,2,011wwe0rt9s00001,旅游路与环山路路口,7,2,evening_peak,0.3848,0.072,0.3848,,,106.6,0.055,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0rt9s00001,旅游路与环山路路口,东进口直行,2,3,2,6,011wwe0rt8400001,千佛山东路与旅游路路口,3,2,evening_peak,0.479,0.2196,1.0685,,,91.0,0.908,,WEAK_TYPE2,False,False,False,True,False,True
011wwe0rt9s00001,旅游路与环山路路口,西进口直行,6,7,2,2,011wwe0rvxj00001,二环东路出口与二环东路辅路路口,7,2,evening_peak,0.055,0.009,0.9203,,,9.8,,1.3304,OTHER,False,False,False,,,False
011wwe0rtfb00001,环山路与环山路路口,北进口左转,0,1,1,2,011wwe0rtv700001,燕子山西路与环山路路口,7,1,evening_peak,0.0508,0.0081,0.4831,,,10.2,0.0418,,OTHER,False,False,False,False,True,True
011wwe0rtfb00001,环山路与环山路路口,东进口直行,2,3,2,6,011wwe0rt9s00001,旅游路与环山路路口,3,2,evening_peak,0.1637,0.0308,0.1637,,,48.8,0.479,,OTHER,False,False,False,False,True,True
011wwe0rtfb00001,环山路与环山路路口,西进口左转,6,7,1,0,011wwe0rw4700001,燕翔路与环山路路口,5,1,evening_peak,0.3187,0.0886,0.8266,,,58.6,0.0348,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0rtfb00001,环山路与环山路路口,西进口直行,6,7,2,2,011wwe0rtv700001,燕子山西路与环山路路口,7,2,evening_peak,0.3774,0.1543,0.4166,,,69.4,0.077,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0rtv700001,燕子山西路与环山路路口,东进口直行,2,3,2,6,011wwe0rtfb00001,环山路与环山路路口,3,2,evening_peak,2.7581,0.0379,2.7581,,,241.0,0.1637,,TYPE1_POINT,True,False,False,False,True,True
011wwe0rvxj00001,二环东路出口与二环东路辅路路口,北进口左转,0,1,1,2,011wwe22jsg00001,旅游路与荆山东路路口,7,1,evening_peak,0.1923,0.0234,0.1923,3.189,3.189,58.2,0.0278,0.4809,TYPE1_POINT,False,True,True,False,True,True
011wwe0rvxj00001,二环东路出口与二环东路辅路路口,东进口直行,2,3,2,6,011wwe0rt9s00001,旅游路与环山路路口,3,2,evening_peak,0.3772,0.0474,0.4524,1.3299,1.3299,221.6,0.479,,TYPE1_POINT,False,True,True,False,True,True
011wwe0rvxj00001,二环东路出口与二环东路辅路路口,东南进口左转,3,4,1,5,011wwe0rfcm00001,搬倒井路与二环东路路口,2,1,evening_peak,0.3118,0.0439,0.3118,,,30.2,,,OTHER,False,False,False,,,False
011wwe0rw4700001,燕翔路与环山路路口,东进口左转,2,3,1,4,011wwe0rtfb00001,环山路与环山路路口,1,1,evening_peak,0.1039,0.0019,0.1039,,,37.6,0.0508,,OTHER,False,False,False,False,True,True
011wwe0rw4700001,燕翔路与环山路路口,南进口直行,4,5,2,0,011wwe0rx9v00001,环山路与经十路路口,5,2,evening_peak,0.1344,0.028,0.2608,,,27.0,0.0145,,OTHER,False,False,False,False,True,True
011wwe0rw4700001,燕翔路与环山路路口,西进口左转,6,7,1,0,011wwe0rx9v00001,环山路与经十路路口,5,1,evening_peak,0.0409,0.0047,0.3995,,,14.2,0.0311,,OTHER,False,False,False,False,True,True
011wwe0rx9v00001,环山路与经十路路口,北进口左转,0,1,1,2,011wwe0rxtm00001,山大路与燕子山西路路口,7,1,evening_peak,0.5187,0.0078,0.5187,,,182.0,0.1203,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0rx9v00001,环山路与经十路路口,东进口直行,2,3,2,6,011wwe0rx9j00001,岔口,3,2,evening_peak,0.7023,0.2848,1.1418,,,74.8,,,OTHER,False,False,False,,,False
011wwe0rx9v00001,环山路与经十路路口,南进口左转,4,5,1,6,011wwe0rx9j00001,岔口,3,1,evening_peak,0.0311,0.0046,0.1545,,,30.0,,,OTHER,False,False,False,,,False
011wwe0rx9v00001,环山路与经十路路口,西进口直行,6,7,2,2,011wwe0rxtm00001,山大路与燕子山西路路口,7,2,evening_peak,0.7465,0.3,1.2071,,,44.4,0.1947,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0rynv00001,二环东路与浆水泉西路路口,北进口直行,0,1,2,4,011wwe0rvxj00001,二环东路出口与二环东路辅路路口,1,2,evening_peak,0.2945,0.0735,0.2945,0.9351,0.9351,94.8,0.1368,2.1211,TYPE2_LINE,False,True,True,True,False,True
011wwe0ryww00001,二环东路与荆山路路口,南进口直行,4,5,2,0,011wwe0rznb00001,二环东路辅路与燕山东路路口,5,2,evening_peak,0.226,0.0579,0.2488,,,71.4,0.325,0.99,OTHER,False,False,False,True,False,True
011wwe0rznb00001,二环东路辅路与燕山东路路口,北进口直行,0,1,2,4,011wwe0ryww00001,二环东路与荆山路路口,1,2,evening_peak,0.2799,0.0174,0.2799,0.8219,0.8219,29.2,,,OTHER,False,False,False,,,False
011wwe0wbuw00001,文化西路与趵突泉南路路口,东进口直行,2,3,2,6,011wwe0wbbg00001,文化西路与银杏路路口,3,2,evening_peak,0.2233,0.0367,0.2233,,,61.0,,,OTHER,False,False,False,,,False
011wwe0wbuw00001,文化西路与趵突泉南路路口,西进口直行,6,7,2,2,011wwe0wbyy00001,文化西路与青年东路路口,7,2,evening_peak,0.3048,0.0471,0.702,,,49.4,0.2213,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0wbyy00001,文化西路与青年东路路口,北进口左转,0,1,1,2,011wwe0wbzv00001,南圩门外街与文化西路路口,7,1,evening_peak,0.1645,0.0261,0.2489,,,19.5,0.2461,,OTHER,False,False,False,False,True,True
011wwe0wbyy00001,文化西路与青年东路路口,北进口直行,0,1,2,4,011wwe0qzwv00001,经十路与青年东路路口,1,2,evening_peak,0.5737,0.2784,0.675,,,68.0,0.091,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0wbyy00001,文化西路与青年东路路口,东进口左转,2,3,1,4,011wwe0qzwv00001,经十路与青年东路路口,1,1,evening_peak,0.2836,0.069,0.4958,,,27.0,0.1703,,OTHER,False,False,False,False,True,True
011wwe0wbyy00001,文化西路与青年东路路口,东进口直行,2,3,2,6,011wwe0wbuw00001,文化西路与趵突泉南路路口,3,2,evening_peak,0.2363,0.0893,0.4076,,,22.5,0.2233,,OTHER,False,False,False,False,True,True
011wwe0wbyy00001,文化西路与青年东路路口,南进口左转,4,5,1,6,011wwe0wbuw00001,文化西路与趵突泉南路路口,3,1,evening_peak,0.0608,0.0123,0.1805,,,47.0,,,OTHER,False,False,False,,,False
011wwe0wbyy00001,文化西路与青年东路路口,南进口直行,4,5,2,0,011wwe0wcnv00001,三合街与泺文路路口,5,2,evening_peak,0.1027,0.0413,0.2736,,,79.4,1.1932,,OTHER,False,False,False,True,False,True
011wwe0wbyy00001,文化西路与青年东路路口,西进口左转,6,7,1,0,011wwe0wcnv00001,三合街与泺文路路口,5,1,evening_peak,0.2044,0.0224,0.2205,,,55.6,0.1004,,OTHER,False,False,False,False,True,True
011wwe0wbyy00001,文化西路与青年东路路口,西进口直行,6,7,2,2,011wwe0wbzv00001,南圩门外街与文化西路路口,7,2,evening_peak,0.2213,0.0666,0.5035,,,60.2,0.6462,,OTHER,False,False,False,False,True,True
011wwe0wbzv00001,南圩门外街与文化西路路口,北进口左转,0,1,1,2,011wwe0x0c100001,广胜街与文化西路路口,7,1,evening_peak,0.1468,0.0322,0.4141,,,30.7,,,OTHER,False,False,False,,,False
011wwe0wbzv00001,南圩门外街与文化西路路口,东进口直行,2,3,2,6,011wwe0wbyy00001,文化西路与青年东路路口,3,2,evening_peak,0.592,0.1533,0.6128,,,74.0,0.2363,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0wbzv00001,南圩门外街与文化西路路口,西进口直行,6,7,2,2,011wwe0x0c100001,广胜街与文化西路路口,7,2,evening_peak,0.6462,0.1311,1.0442,,,60.4,,,OTHER,False,False,False,,,False
011wwe0wcdr00001,泺源大街与趵突泉南路路口,东南进口直行,3,4,2,7,011wwe0wf1t00001,趵突泉北路与趵突泉南路路口,4,2,evening_peak,1.0915,0.0896,1.0915,,,133.4,,,UNKNOWN_DOWNSTREAM,True,False,False,,,False
011wwe0wcdr00001,泺源大街与趵突泉南路路口,西进口直行,6,7,2,2,011wwe0wcyg00001,泺文路与泺源大街路口,7,2,evening_peak,0.2339,0.0923,0.6668,,,43.4,0.2554,,OTHER,False,False,False,False,True,True
011wwe0wcnv00001,三合街与泺文路路口,北进口直行,0,1,2,4,011wwe0wbyy00001,文化西路与青年东路路口,1,2,evening_peak,0.2395,0.0134,0.2395,,,95.8,0.5737,,OTHER,False,False,False,False,True,True
011wwe0wcyg00001,泺文路与泺源大街路口,东进口左转,2,3,1,4,011wwe0wcnv00001,三合街与泺文路路口,1,1,evening_peak,0.2189,0.0498,0.2313,,,37.3,0.0,,OTHER,False,False,False,False,True,True
011wwe0wcyg00001,泺文路与泺源大街路口,西进口直行,6,7,2,2,011wwe0x1b600001,南门大街与泺源大街路口,7,2,evening_peak,0.2554,0.0984,0.3993,,,48.1,0.2103,,OTHER,False,False,False,False,True,True
011wwe0wf1t00001,趵突泉北路与趵突泉南路路口,西北进口直行,7,8,2,3,011wwe0wcdr00001,泺源大街与趵突泉南路路口,8,2,evening_peak,0.3547,0.1407,0.4105,,,75.0,0.1764,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0wf2z00001,共青团路与趵突泉北路路口,东进口直行,2,3,2,6,011wwe0wdmz00001,共青团路与普利街路口,3,2,evening_peak,0.1256,0.0012,0.1377,,,49.8,,,OTHER,False,False,False,,,False
011wwe0wf2z00001,共青团路与趵突泉北路路口,西进口左转,6,7,1,0,011wwe0wg0s00001,周公祠街与趵突泉北路路口,5,1,evening_peak,0.1033,0.0355,0.1552,,,38.8,0.3411,,OTHER,False,False,False,False,True,True
011wwe0wf2z00001,共青团路与趵突泉北路路口,西进口直行,6,7,2,2,011wwe0wfs500001,榜棚街与泉城路路口,7,2,evening_peak,0.1395,0.0156,0.3939,,,52.4,,,OTHER,False,False,False,,,False
011wwe0wfhn00001,榜棚街与黑虎泉西路路口,北进口左转,0,1,1,2,011wwe0x42000001,南门大街与天地坛街路口,7,1,evening_peak,0.5194,0.1292,0.7117,,,108.0,,,OTHER,False,False,False,,,False
011wwe0wfhn00001,榜棚街与黑虎泉西路路口,西进口直行,6,7,2,2,011wwe0x42000001,南门大街与天地坛街路口,7,2,evening_peak,0.5329,0.1318,0.5329,,,170.8,0.2875,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0wfs500001,榜棚街与泉城路路口,北进口直行,0,1,2,4,011wwe0wfhn00001,榜棚街与黑虎泉西路路口,1,2,evening_peak,0.2709,0.0303,0.2709,,,91.8,0.2885,,OTHER,False,False,False,False,True,True
011wwe0wfs500001,榜棚街与泉城路路口,东进口左转,2,3,1,4,011wwe0wfhn00001,榜棚街与黑虎泉西路路口,1,1,evening_peak,0.1822,0.003,0.289,,,83.6,0.5194,,OTHER,False,False,False,False,True,True
011wwe0wfs500001,榜棚街与泉城路路口,东进口直行,2,3,2,6,011wwe0wf2z00001,共青团路与趵突泉北路路口,3,2,evening_peak,0.1537,0.0059,0.3805,,,70.5,0.1256,,OTHER,False,False,False,False,True,True
011wwe0wfxy00001,天地坛街与泉城路路口,北进口左转,0,1,1,2,011wwe0x4c200001,县西巷与泉城路路口,7,1,evening_peak,0.0939,0.0029,0.2325,,,8.0,,,OTHER,False,False,False,,,False
011wwe0wfxy00001,天地坛街与泉城路路口,北进口直行,0,1,2,4,011wwe0x42000001,南门大街与天地坛街路口,1,2,evening_peak,0.6153,0.0757,0.62,,,52.4,0.3148,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0wfxy00001,天地坛街与泉城路路口,东进口左转,2,3,1,4,011wwe0x42000001,南门大街与天地坛街路口,1,1,evening_peak,0.198,0.0021,0.198,,,38.6,0.1305,,OTHER,False,False,False,False,True,True
011wwe0wfxy00001,天地坛街与泉城路路口,东进口直行,2,3,2,6,011wwe0wfs500001,榜棚街与泉城路路口,3,2,evening_peak,0.6494,0.0123,1.0915,,,126.6,0.1537,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0wfxy00001,天地坛街与泉城路路口,南进口左转,4,5,1,6,011wwe0wfs500001,榜棚街与泉城路路口,3,1,evening_peak,0.4362,0.0115,0.4362,,,40.1,0.1822,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0wfxy00001,天地坛街与泉城路路口,西进口直行,6,7,2,2,011wwe0x4c200001,县西巷与泉城路路口,7,2,evening_peak,0.122,0.001,0.122,,,56.0,,,OTHER,False,False,False,,,False
011wwe0wg0s00001,周公祠街与趵突泉北路路口,北进口直行,0,1,2,4,011wwe0wf2z00001,共青团路与趵突泉北路路口,1,2,evening_peak,0.4359,0.1023,0.7818,,,86.2,,,OTHER,False,False,False,,,False
011wwe0wg0s00001,周公祠街与趵突泉北路路口,南进口直行,4,5,2,0,011wwe0wgbs00001,大明湖路与趵突泉北路路口,5,2,evening_peak,0.245,0.0598,0.7885,,,97.2,,,OTHER,False,False,False,,,False
011wwe0wg0s00001,周公祠街与趵突泉北路路口,西进口左转,6,7,1,0,011wwe0wgbs00001,大明湖路与趵突泉北路路口,5,1,evening_peak,0.3388,0.0225,0.3388,,,110.4,0.2483,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0wgyj00001,大明湖路与曲水亭街路口,西进口直行,6,7,2,2,011wwe0xh1000001,县西巷与大明湖路路口,7,2,evening_peak,0.4362,0.1631,0.8724,,,76.4,,,OTHER,False,False,False,,,False
011wwe0x0c100001,广胜街与文化西路路口,北进口左转,0,1,1,2,011wwe0x0dg00001,佛山街与千佛山路路口,7,1,evening_peak,0.027,0.0012,0.1511,,,7.0,0.1945,,OTHER,False,False,False,False,True,True
011wwe0x0dg00001,佛山街与千佛山路路口,北进口左转,0,1,1,2,011wwe0x0v200001,文化西路与棋盘街路口,7,1,evening_peak,0.0578,0.0022,0.1082,,,41.2,,,OTHER,False,False,False,,,False
011wwe0x0dg00001,佛山街与千佛山路路口,北进口直行,0,1,2,4,011wwe0rpsj00001,千佛山路与经十路路口,1,2,evening_peak,0.0763,0.0097,0.1492,,,54.4,0.0436,,OTHER,False,False,False,False,True,True
011wwe0x0dg00001,佛山街与千佛山路路口,东进口左转,2,3,1,4,011wwe0rpsj00001,千佛山路与经十路路口,1,1,evening_peak,0.3612,0.0261,0.3612,,,113.8,0.0613,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0x0dg00001,佛山街与千佛山路路口,西进口直行,6,7,2,2,011wwe0x0v200001,文化西路与棋盘街路口,7,2,evening_peak,0.1785,0.025,0.4826,,,44.8,,,OTHER,False,False,False,,,False
011wwe0x0v200001,文化西路与棋盘街路口,北进口左转,0,1,1,2,011wwe0x2b600001,历山路与文化东路路口,7,1,evening_peak,0.198,0.0098,0.5755,,,47.4,,,OTHER,False,False,False,,,False
011wwe0x1b600001,南门大街与泺源大街路口,北进口左转,0,1,1,2,011wwe0x1y400001,太平街与泺源大街路口,7,1,evening_peak,0.0551,0.022,0.0823,,,14.6,0.191,,OTHER,False,False,False,False,True,True
011wwe0x1b600001,南门大街与泺源大街路口,东进口直行,2,3,2,6,011wwe0wcyg00001,泺文路与泺源大街路口,3,2,evening_peak,0.509,0.1026,0.509,,,92.2,0.1808,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0x1b600001,南门大街与泺源大街路口,南进口左转,4,5,1,6,011wwe0wcyg00001,泺文路与泺源大街路口,3,1,evening_peak,0.0035,0.0,0.2372,,,1.2,0.2189,,OTHER,False,False,False,False,True,True
011wwe0x1b600001,南门大街与泺源大街路口,南进口直行,4,5,2,0,011wwe0x42b00001,南门大街与舜井街路口,5,2,evening_peak,0.2584,0.068,0.5912,,,87.6,,,OTHER,False,False,False,,,False
011wwe0x1b600001,南门大街与泺源大街路口,西进口左转,6,7,1,0,011wwe0x42b00001,南门大街与舜井街路口,5,1,evening_peak,0.3176,0.086,0.443,,,54.2,,,OTHER,False,False,False,,,False
011wwe0x1b600001,南门大街与泺源大街路口,西进口直行,6,7,2,2,011wwe0x1y400001,太平街与泺源大街路口,7,2,evening_peak,0.2103,0.0548,0.4189,,,35.9,0.3118,,OTHER,False,False,False,False,True,True
011wwe0x1y400001,太平街与泺源大街路口,北进口左转,0,1,1,2,011wwe0x3c500001,泺源大街辅路与历山路路口,7,1,evening_peak,0.3018,0.0281,0.88,,,41.5,0.143,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0x1y400001,太平街与泺源大街路口,东进口直行,2,3,2,6,011wwe0x1b600001,南门大街与泺源大街路口,3,2,evening_peak,0.2093,0.093,0.5978,,,36.8,0.509,,OTHER,False,False,False,False,True,True
011wwe0x1y400001,太平街与泺源大街路口,西进口直行,6,7,2,2,011wwe0x3c500001,泺源大街辅路与历山路路口,7,2,evening_peak,0.3118,0.0843,0.5125,,,61.2,0.783,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0x2g600001,山师北街与文化东路路口,北进口左转,0,1,1,2,011wwe0x2vd00001,山师东路与文化东路路口,7,1,evening_peak,0.0671,0.0029,0.1978,,,42.6,0.1135,,OTHER,False,False,False,False,True,True
011wwe0x2g600001,山师北街与文化东路路口,西进口直行,6,7,2,2,011wwe0x2vd00001,山师东路与文化东路路口,7,2,evening_peak,0.6054,0.0917,0.6054,,,208.8,0.2585,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0x2vd00001,山师东路与文化东路路口,南进口直行,4,5,2,0,011wwe0x3vt00001,和平路与山师东路路口,5,2,evening_peak,0.1161,0.0122,0.1879,,,79.6,0.0169,,OTHER,False,False,False,False,True,True
011wwe0x2vd00001,山师东路与文化东路路口,西进口左转,6,7,1,0,011wwe0x3vt00001,和平路与山师东路路口,5,1,evening_peak,0.1135,0.0109,0.2096,,,30.2,0.1065,,OTHER,False,False,False,False,True,True
011wwe0x3c500001,泺源大街辅路与历山路路口,东进口左转,2,3,1,4,011wwe0x2b600001,历山路与文化东路路口,1,1,evening_peak,0.0939,0.0249,0.1472,,,20.8,,,OTHER,False,False,False,,,False
011wwe0x3c500001,泺源大街辅路与历山路路口,东进口直行,2,3,2,6,011wwe0x1y400001,太平街与泺源大街路口,3,2,evening_peak,0.2236,0.0804,0.2236,,,49.5,0.2093,,OTHER,False,False,False,False,True,True
011wwe0x3c500001,泺源大街辅路与历山路路口,西进口直行,6,7,2,2,011wwe0x3gh00001,和平路与山师北街路口,7,2,evening_peak,0.783,0.1377,1.2205,,,139.6,0.265,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0x3gh00001,和平路与山师北街路口,东进口直行,2,3,2,6,011wwe0x3c500001,泺源大街辅路与历山路路口,3,2,evening_peak,0.2321,0.0836,0.5088,,,69.8,0.2236,,OTHER,False,False,False,False,True,True
011wwe0x3gh00001,和平路与山师北街路口,南进口左转,4,5,1,6,011wwe0x3c500001,泺源大街辅路与历山路路口,3,1,evening_peak,0.0107,0.0009,0.3226,,,6.8,0.0939,,OTHER,False,False,False,False,True,True
011wwe0x3gh00001,和平路与山师北街路口,西进口直行,6,7,2,2,011wwe0x3vt00001,和平路与山师东路路口,7,2,evening_peak,0.265,0.0475,0.522,,,59.8,0.3637,,OTHER,False,False,False,False,True,True
011wwe0x3vt00001,和平路与山师东路路口,南进口左转,4,5,1,6,011wwe0x3gh00001,和平路与山师北街路口,3,1,evening_peak,0.1065,0.021,0.1727,,,69.2,,,OTHER,False,False,False,,,False
011wwe0x3vt00001,和平路与山师东路路口,西进口直行,6,7,2,2,011wwe0x9cq00001,历山东路与和平路路口,7,2,evening_peak,0.3637,0.0962,0.4189,,,109.4,0.3437,,WEAK_TYPE1,False,False,False,False,True,True
011wwe0x42000001,南门大街与天地坛街路口,北进口左转,0,1,1,2,011wwe0x42b00001,南门大街与舜井街路口,7,1,evening_peak,0.1305,0.0093,0.2544,,,32.0,0.3291,,OTHER,False,False,False,False,True,True
